"locality","i","j","time","variable","long_name","units","value"
"Dolomites",21,20,999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000385244347853586
"Dolomites",21,20,1999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000380334968212992
"Dolomites",21,20,4999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000393124821130186
"Dolomites",21,20,9999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.000393049325793982
"Dolomites",21,20,0.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.951012134552002
"Dolomites",21,20,1.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.915650606155396
"Dolomites",21,20,4.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.682040154933929
"Dolomites",21,20,9.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.522362589836121
"Dolomites",21,20,19.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.332403123378754
"Dolomites",21,20,49.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0972685441374779
"Dolomites",21,20,99.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0523351579904556
"Dolomites",21,20,199.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0499409958720207
"Dolomites",21,20,499.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0383039116859436
"Dolomites",21,20,999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0353957526385784
"Dolomites",21,20,1999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0345141962170601
"Dolomites",21,20,4999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0367745347321033
"Dolomites",21,20,9999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0367299690842628
"Dolomites",21,20,0.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00475933682173491
"Dolomites",21,20,1.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00283422786742449
"Dolomites",21,20,4.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000909675960429013
"Dolomites",21,20,9.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000594037468545139
"Dolomites",21,20,19.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000407024373998865
"Dolomites",21,20,49.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.000179374997969717
"Dolomites",21,20,99.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",6.96181596140377e-05
"Dolomites",21,20,199.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",5.28086311533116e-05
"Dolomites",21,20,499.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",1.30051915417373e-12
"Dolomites",21,20,999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",5.69441520846536e-13
"Dolomites",21,20,1999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",4.99119842678475e-13
"Dolomites",21,20,4999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",5.61224135740834e-13
"Dolomites",21,20,9999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",5.58526532315473e-13
"Dolomites",21,20,0.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.90113639831543
"Dolomites",21,20,1.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.731046676635742
"Dolomites",21,20,4.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.176731124520302
"Dolomites",21,20,9.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0705243721604347
"Dolomites",21,20,19.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.0319106429815292
"Dolomites",21,20,49.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00837582163512707
"Dolomites",21,20,99.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00451099453493953
"Dolomites",21,20,199.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00431467592716217
"Dolomites",21,20,499.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00330048287287354
"Dolomites",21,20,999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00301882671192288
"Dolomites",21,20,1999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00293474015779793
"Dolomites",21,20,4999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00313561572693288
"Dolomites",21,20,9999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00313165946863592
"Dolomites",21,20,0.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00417455565184355
"Dolomites",21,20,1.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00192168657667935
"Dolomites",21,20,4.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000432352651841938
"Dolomites",21,20,9.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00024866676540114
"Dolomites",21,20,19.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000122183817438781
"Dolomites",21,20,49.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",3.16500921608218e-13
"Dolomites",21,20,99.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",1.59035802647749e-13
"Dolomites",21,20,199.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",1.46925874244808e-13
"Dolomites",21,20,499.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",1.07058323794637e-13
"Dolomites",21,20,999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",8.94271093808408e-14
"Dolomites",21,20,1999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",8.51078376610387e-14
"Dolomites",21,20,4999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",8.91624149729556e-14
"Dolomites",21,20,9999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",8.90891906687313e-14
"Dolomites",21,20,0.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.913783311843872
"Dolomites",21,20,1.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.579199552536011
"Dolomites",21,20,4.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0896101072430611
"Dolomites",21,20,9.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0432248339056969
"Dolomites",21,20,19.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0216219332069159
"Dolomites",21,20,49.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00600311486050487
"Dolomites",21,20,99.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0032524571288377
"Dolomites",21,20,199.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00310017867013812
"Dolomites",21,20,499.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00237038638442755
"Dolomites",21,20,999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00218726810999215
"Dolomites",21,20,1999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00213011121377349
"Dolomites",21,20,4999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00227400963194668
"Dolomites",21,20,9999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00227117957547307
"Dolomites",21,20,0.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00327832414768636
"Dolomites",21,20,1.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00108436588197947
"Dolomites",21,20,4.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00010359372390667
"Dolomites",21,20,9.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",5.38658184723317e-07
"Dolomites",21,20,19.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.69226915067255e-13
"Dolomites",21,20,49.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",6.71655114338476e-14
"Dolomites",21,20,99.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",4.05848213380373e-14
"Dolomites",21,20,199.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",3.7889338883176e-14
"Dolomites",21,20,499.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.88870049571215e-14
"Dolomites",21,20,999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.45552903233243e-14
"Dolomites",21,20,1999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.34830414797904e-14
"Dolomites",21,20,4999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.4486467202294e-14
"Dolomites",21,20,9999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.4465221921911e-14
"Dolomites",21,20,0.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.887363851070404
"Dolomites",21,20,1.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.432264029979706
"Dolomites",21,20,4.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0631801933050156
"Dolomites",21,20,9.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.032103031873703
"Dolomites",21,20,19.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0163732804358006
"Dolomites",21,20,49.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00464008515700698
"Dolomites",21,20,99.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00255291489884257
"Dolomites",21,20,199.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0024393443018198
"Dolomites",21,20,499.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0018874421948567
"Dolomites",21,20,999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00174498197156936
"Dolomites",21,20,1999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00170436676125973
"Dolomites",21,20,4999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00181455770507455
"Dolomites",21,20,9999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00181240413803607
"Dolomites",21,20,0.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00278731225989759
"Dolomites",21,20,1.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.000494233390782028
"Dolomites",21,20,4.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",2.75098499535886e-10
"Dolomites",21,20,9.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",1.09656702392425e-13
"Dolomites",21,20,19.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",6.2099996911251e-14
"Dolomites",21,20,49.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",1.87297737947378e-14
"Dolomites",21,20,99.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",1.17526973396342e-14
"Dolomites",21,20,199.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",1.09379338065715e-14
"Dolomites",21,20,499.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",8.41009865372964e-15
"Dolomites",21,20,999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",7.16821028668444e-15
"Dolomites",21,20,1999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",6.85124420507477e-15
"Dolomites",21,20,4999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",7.12701738039357e-15
"Dolomites",21,20,9999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",7.13121527568016e-15
"Dolomites",21,20,0.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.804899454116821
"Dolomites",21,20,1.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.275615572929382
"Dolomites",21,20,4.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0368297509849072
"Dolomites",21,20,9.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0191042535007
"Dolomites",21,20,19.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0098885353654623
"Dolomites",21,20,49.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00287664448842406
"Dolomites",21,20,99.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00162049580831081
"Dolomites",21,20,199.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0015528965741396
"Dolomites",21,20,499.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00122107053175569
"Dolomites",21,20,999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00112961733248085
"Dolomites",21,20,1999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00110647326800972
"Dolomites",21,20,4999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00117294664960355
"Dolomites",21,20,9999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00117166072595865
"Dolomites",21,20,0.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00237701111473143
"Dolomites",21,20,1.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000144519697641954
"Dolomites",21,20,4.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",5.67886090528571e-14
"Dolomites",21,20,9.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",3.02746854820811e-14
"Dolomites",21,20,19.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.85603282417714e-14
"Dolomites",21,20,49.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",5.51761242896303e-15
"Dolomites",21,20,99.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",3.58192233943714e-15
"Dolomites",21,20,199.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",3.25157186671144e-15
"Dolomites",21,20,499.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.50353525989278e-15
"Dolomites",21,20,999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.13471763290047e-15
"Dolomites",21,20,1999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.0353483862098e-15
"Dolomites",21,20,4999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.11414383788637e-15
"Dolomites",21,20,9999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.11929210413978e-15
"Dolomites",21,20,0.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.648222744464874
"Dolomites",21,20,1.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.147038012742996
"Dolomites",21,20,4.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.0182613451033831
"Dolomites",21,20,9.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00960645731538534
"Dolomites",21,20,19.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00505701079964638
"Dolomites",21,20,49.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00151057390030473
"Dolomites",21,20,99.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000871223921421915
"Dolomites",21,20,199.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000835555023513734
"Dolomites",21,20,499.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000663541082758456
"Dolomites",21,20,999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000610769784543663
"Dolomites",21,20,1999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000598247279413044
"Dolomites",21,20,4999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000631614122539759
"Dolomites",21,20,9999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.000630983617156744
"Dolomites",21,20,0.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.000992411863990128
"Dolomites",21,20,1.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",1.1144132258778e-05
"Dolomites",21,20,4.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",2.05187175437343e-14
"Dolomites",21,20,9.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",9.72623284673348e-15
"Dolomites",21,20,19.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",6.1941207032761e-15
"Dolomites",21,20,49.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",1.83753464104864e-15
