targ_Co,net_id,community,net_name,burnin_time
0.1477553764218023,22,kashmir,niche,5000
0.09222320351402782,23,turkiye,down_link,5000
0.10015705237626768,18,dolomites,down_power,5000
0.10888507165704364,24,tibet,niche,5000
0.08720157519969579,30,kashmir,metaweb,5000
0.08869017758060528,7,kashmir,down_link,5000
0.1325730842502795,12,dolomites,down_rand,5000
0.08869017758060528,7,tibet,metaweb,5000
0.10464586405049539,9,dolomites,down_power,5000
0.10464586405049539,9,turkiye,down_power,5000
0.125585399439624,27,meishan,down_link,5000
0.11875432402855078,15,meishan,down_link,5000
0.08720157519969579,30,tibet,atn,5000
0.1450434217413936,25,meishan,down_link,5000
0.09631068540997012,28,tibet,niche,5000
0.14790019237177113,8,tibet,down_power,5000
0.10464586405049539,9,meishan,metaweb,5000
0.05820917600388678,13,meishan,down_rand,5000
0.125585399439624,27,kashmir,down_rand,5000
0.10464586405049539,9,kashmir,niche,5000
0.14134530383157667,6,turkiye,down_niche,5000
0.10888507165704364,24,dolomites,down_rand,5000
0.14134530383157667,6,tibet,down_rand,5000
0.10464586405049539,9,turkiye,down_niche,5000
0.05820917600388678,13,kashmir,down_rand,5000
0.10180120395621034,3,greenland,metaweb,5000
0.09203848841795143,5,kashmir,atn,5000
0.12544313803518975,16,greenland,down_niche,5000
0.10888507165704364,24,greenland,atn,5000
0.14790019237177113,8,kashmir,down_link,5000
0.12544313803518975,16,turkiye,down_power,5000
0.1348638262235657,2,meishan,niche,5000
0.09203848841795143,5,turkiye,metaweb,5000
0.06559894078556319,14,turkiye,down_niche,5000
0.10180120395621034,3,tibet,atn,5000
0.06559894078556319,14,dolomites,down_rand,5000
0.12544313803518975,16,meishan,atn,5000
0.1488020541003991,21,meishan,down_power,5000
0.09631068540997012,28,turkiye,down_power,5000
0.05820917600388678,13,greenland,down_link,5000
0.09222320351402782,23,turkiye,metaweb,5000
0.10015705237626768,18,greenland,down_link,5000
0.10015705237626768,18,turkiye,down_niche,5000
0.1344119441562362,4,kashmir,down_niche,5000
0.12544313803518975,16,turkiye,metaweb,5000
0.1488020541003991,21,tibet,down_link,5000
0.1477553764218023,22,tibet,atn,5000
0.1487554453104393,11,meishan,atn,5000
0.1348638262235657,2,tibet,down_rand,5000
0.11875432402855078,15,meishan,niche,5000
0.1217756359853721,20,kashmir,down_niche,5000
0.05820917600388678,13,tibet,down_link,5000
0.09669891837584839,17,dolomites,niche,5000
0.1487554453104393,11,tibet,down_niche,5000
0.13346342364026428,29,kashmir,down_niche,5000
0.13346342364026428,29,turkiye,metaweb,5000
0.1217756359853721,20,dolomites,metaweb,5000
0.1450434217413936,25,dolomites,down_rand,5000
0.1001073140058574,1,turkiye,niche,5000
0.09222320351402782,23,greenland,down_niche,5000
0.125585399439624,27,tibet,down_niche,5000
0.1477553764218023,22,kashmir,down_link,5000
0.1488020541003991,21,turkiye,down_link,5000
0.14790019237177113,8,dolomites,atn,5000
0.1217756359853721,20,kashmir,metaweb,5000
0.13346342364026428,29,meishan,down_link,5000
0.1488020541003991,21,turkiye,down_rand,5000
0.1348638262235657,2,dolomites,down_link,5000
0.1487554453104393,11,turkiye,atn,5000
0.09669891837584839,17,tibet,metaweb,5000
0.10015705237626768,18,turkiye,niche,5000
0.13346342364026428,29,tibet,niche,5000
0.13346342364026428,29,greenland,down_link,5000
0.05359333758391879,10,tibet,down_link,5000
0.1217756359853721,20,turkiye,metaweb,5000
0.11875432402855078,15,meishan,metaweb,5000
0.1450434217413936,25,meishan,metaweb,5000
0.1487554453104393,11,tibet,down_link,5000
0.1001073140058574,1,dolomites,down_link,5000
0.14134530383157667,6,dolomites,down_niche,5000
0.1450434217413936,25,turkiye,atn,5000
0.10015705237626768,18,kashmir,niche,5000
0.05820917600388678,13,dolomites,down_rand,5000
0.08869017758060528,7,meishan,niche,5000
0.09669891837584839,17,tibet,down_rand,5000
0.1450434217413936,25,greenland,metaweb,5000
0.1001073140058574,1,turkiye,down_niche,5000
0.1325730842502795,12,meishan,down_link,5000
0.10888507165704364,24,tibet,down_rand,5000
0.1450434217413936,25,tibet,metaweb,5000
0.09203848841795143,5,greenland,down_power,5000
0.1001073140058574,1,meishan,niche,5000
0.06559894078556319,14,tibet,metaweb,5000
0.1450434217413936,25,greenland,down_rand,5000
0.1344119441562362,4,meishan,down_rand,5000
0.1344119441562362,4,dolomites,down_rand,5000
0.10464586405049539,9,dolomites,down_rand,5000
0.1217756359853721,20,tibet,atn,5000
0.1217756359853721,20,kashmir,atn,5000
0.09669891837584839,17,greenland,metaweb,5000
0.09631068540997012,28,tibet,atn,5000
0.1487554453104393,11,dolomites,down_niche,5000
0.12227163347290085,26,dolomites,down_power,5000
0.10888507165704364,24,meishan,down_power,5000
0.09203848841795143,5,turkiye,down_power,5000
0.13346342364026428,29,tibet,metaweb,5000
0.08720157519969579,30,greenland,down_rand,5000
0.12544313803518975,16,kashmir,down_niche,5000
0.12227163347290085,26,meishan,atn,5000
0.1348638262235657,2,tibet,niche,5000
0.14134530383157667,6,tibet,down_link,5000
0.10464586405049539,9,dolomites,niche,5000
0.1487554453104393,11,greenland,metaweb,5000
0.1348638262235657,2,dolomites,atn,5000
0.11875432402855078,15,kashmir,metaweb,5000
0.08869017758060528,7,turkiye,niche,5000
0.1477553764218023,22,tibet,down_link,5000
0.1348638262235657,2,kashmir,metaweb,5000
0.08720157519969579,30,tibet,niche,5000
0.1450434217413936,25,tibet,down_link,5000
0.09222320351402782,23,greenland,atn,5000
0.06559894078556319,14,kashmir,down_link,5000
0.14790019237177113,8,kashmir,metaweb,5000
0.1348638262235657,2,turkiye,down_power,5000
0.1477553764218023,22,kashmir,atn,5000
0.12227163347290085,26,greenland,down_niche,5000
0.13346342364026428,29,greenland,niche,5000
0.14134530383157667,6,tibet,niche,5000
0.11875432402855078,15,meishan,down_power,5000
0.125585399439624,27,tibet,atn,5000
0.125585399439624,27,meishan,atn,5000
0.11875432402855078,15,tibet,atn,5000
0.09669891837584839,17,meishan,down_link,5000
0.09203848841795143,5,kashmir,niche,5000
0.11875432402855078,15,kashmir,down_niche,5000
0.14790019237177113,8,turkiye,down_link,5000
0.09203848841795143,5,kashmir,metaweb,5000
0.10888507165704364,24,meishan,metaweb,5000
0.10888507165704364,24,kashmir,down_niche,5000
0.1477553764218023,22,turkiye,niche,5000
0.125585399439624,27,turkiye,metaweb,5000
0.10464586405049539,9,meishan,atn,5000
0.12544313803518975,16,dolomites,atn,5000
0.10015705237626768,18,tibet,down_link,5000
0.05359333758391879,10,turkiye,down_link,5000
0.08869017758060528,7,kashmir,down_niche,5000
0.11875432402855078,15,greenland,down_link,5000
0.12544313803518975,16,greenland,down_power,5000
0.1344119441562362,4,tibet,niche,5000
0.09222320351402782,23,tibet,down_power,5000
0.1348638262235657,2,kashmir,down_rand,5000
0.10015705237626768,18,turkiye,down_link,5000
0.13346342364026428,29,dolomites,metaweb,5000
0.1001073140058574,1,dolomites,atn,5000
0.11875432402855078,15,meishan,down_niche,5000
0.06559894078556319,14,kashmir,down_niche,5000
0.08869017758060528,7,greenland,down_power,5000
0.1348638262235657,2,meishan,down_power,5000
0.14134530383157667,6,tibet,down_niche,5000
0.1450434217413936,25,dolomites,niche,5000
0.10180120395621034,3,turkiye,down_niche,5000
0.1348638262235657,2,dolomites,down_power,5000
0.10888507165704364,24,kashmir,metaweb,5000
0.09631068540997012,28,turkiye,niche,5000
0.1477553764218023,22,dolomites,niche,5000
0.09631068540997012,28,greenland,down_niche,5000
0.12227163347290085,26,turkiye,down_rand,5000
0.10180120395621034,3,dolomites,down_link,5000
0.13346342364026428,29,tibet,down_niche,5000
0.05359333758391879,10,turkiye,down_niche,5000
0.10888507165704364,24,meishan,niche,5000
0.1001073140058574,1,tibet,atn,5000
0.09222320351402782,23,kashmir,down_niche,5000
0.10888507165704364,24,greenland,down_power,5000
0.1001073140058574,1,dolomites,down_niche,5000
0.1477553764218023,22,dolomites,down_link,5000
0.09631068540997012,28,dolomites,atn,5000
0.1348638262235657,2,turkiye,down_rand,5000
0.125585399439624,27,dolomites,metaweb,5000
0.14790019237177113,8,greenland,down_link,5000
0.05359333758391879,10,dolomites,niche,5000
0.14134530383157667,6,greenland,down_rand,5000
0.1487554453104393,11,greenland,down_niche,5000
0.13346342364026428,29,meishan,down_rand,5000
0.1488020541003991,21,meishan,metaweb,5000
0.08720157519969579,30,turkiye,atn,5000
0.08720157519969579,30,turkiye,niche,5000
0.12227163347290085,26,greenland,down_power,5000
0.1487554453104393,11,tibet,niche,5000
0.10180120395621034,3,turkiye,metaweb,5000
0.14134530383157667,6,greenland,down_power,5000
0.1379784657764207,19,turkiye,atn,5000
0.1325730842502795,12,tibet,down_power,5000
0.08720157519969579,30,meishan,down_rand,5000
0.10180120395621034,3,turkiye,down_link,5000
0.1325730842502795,12,turkiye,down_rand,5000
0.09222320351402782,23,turkiye,down_rand,5000
0.09222320351402782,23,tibet,atn,5000
0.1217756359853721,20,dolomites,down_niche,5000
0.10888507165704364,24,greenland,metaweb,5000
0.1348638262235657,2,tibet,atn,5000
0.1450434217413936,25,kashmir,niche,5000
0.1348638262235657,2,meishan,down_niche,5000
0.10180120395621034,3,meishan,down_niche,5000
0.1488020541003991,21,tibet,atn,5000
0.09631068540997012,28,tibet,metaweb,5000
0.05820917600388678,13,greenland,down_rand,5000
0.1344119441562362,4,greenland,down_niche,5000
0.1325730842502795,12,tibet,metaweb,5000
0.09203848841795143,5,dolomites,down_rand,5000
0.10180120395621034,3,tibet,down_niche,5000
0.05359333758391879,10,greenland,metaweb,5000
0.05359333758391879,10,kashmir,atn,5000
0.09203848841795143,5,kashmir,down_niche,5000
0.14790019237177113,8,greenland,atn,5000
0.05820917600388678,13,tibet,down_rand,5000
0.10464586405049539,9,turkiye,niche,5000
0.06559894078556319,14,meishan,down_niche,5000
0.05359333758391879,10,greenland,down_niche,5000
0.10015705237626768,18,turkiye,atn,5000
0.1217756359853721,20,turkiye,down_niche,5000
0.12227163347290085,26,dolomites,atn,5000
0.09222320351402782,23,dolomites,down_power,5000
0.10180120395621034,3,turkiye,down_rand,5000
0.1344119441562362,4,greenland,niche,5000
0.08720157519969579,30,dolomites,atn,5000
0.09669891837584839,17,dolomites,down_rand,5000
0.1348638262235657,2,kashmir,atn,5000
0.09203848841795143,5,turkiye,down_link,5000
0.10464586405049539,9,kashmir,down_power,5000
0.10180120395621034,3,turkiye,down_power,5000
0.1217756359853721,20,tibet,down_link,5000
0.10015705237626768,18,tibet,metaweb,5000
0.06559894078556319,14,kashmir,niche,5000
0.1379784657764207,19,kashmir,down_link,5000
0.1348638262235657,2,tibet,down_power,5000
0.1217756359853721,20,meishan,niche,5000
0.1325730842502795,12,turkiye,atn,5000
0.1217756359853721,20,dolomites,down_power,5000
0.1379784657764207,19,kashmir,down_niche,5000
0.05359333758391879,10,meishan,down_power,5000
0.10015705237626768,18,kashmir,down_link,5000
0.1487554453104393,11,kashmir,down_power,5000
0.05820917600388678,13,meishan,atn,5000
0.1344119441562362,4,tibet,down_niche,5000
0.1217756359853721,20,meishan,down_niche,5000
0.09222320351402782,23,dolomites,down_link,5000
0.1344119441562362,4,turkiye,down_rand,5000
0.1348638262235657,2,tibet,metaweb,5000
0.14790019237177113,8,tibet,down_rand,5000
0.1325730842502795,12,kashmir,down_link,5000
0.08720157519969579,30,tibet,down_niche,5000
0.05359333758391879,10,greenland,down_link,5000
0.1379784657764207,19,tibet,metaweb,5000
0.1379784657764207,19,meishan,niche,5000
0.1325730842502795,12,greenland,niche,5000
0.13346342364026428,29,greenland,down_rand,5000
0.08720157519969579,30,turkiye,down_power,5000
0.13346342364026428,29,dolomites,down_niche,5000
0.1488020541003991,21,greenland,atn,5000
0.1488020541003991,21,meishan,niche,5000
0.1379784657764207,19,tibet,down_rand,5000
0.08869017758060528,7,meishan,down_power,5000
0.11875432402855078,15,turkiye,down_rand,5000
0.10464586405049539,9,greenland,down_power,5000
0.08720157519969579,30,kashmir,down_niche,5000
0.14790019237177113,8,tibet,atn,5000
0.1348638262235657,2,greenland,down_link,5000
0.13346342364026428,29,turkiye,niche,5000
0.1487554453104393,11,tibet,metaweb,5000
0.1450434217413936,25,dolomites,down_power,5000
0.09222320351402782,23,kashmir,down_rand,5000
0.10464586405049539,9,meishan,down_link,5000
0.125585399439624,27,kashmir,down_power,5000
0.14134530383157667,6,kashmir,niche,5000
0.12227163347290085,26,kashmir,down_rand,5000
0.1488020541003991,21,tibet,down_power,5000
0.09669891837584839,17,meishan,atn,5000
0.1487554453104393,11,turkiye,down_niche,5000
0.06559894078556319,14,greenland,down_niche,5000
0.13346342364026428,29,turkiye,down_link,5000
0.1344119441562362,4,turkiye,down_niche,5000
0.10464586405049539,9,meishan,down_rand,5000
0.10015705237626768,18,dolomites,down_niche,5000
0.10888507165704364,24,turkiye,atn,5000
0.10888507165704364,24,dolomites,niche,5000
0.06559894078556319,14,turkiye,metaweb,5000
0.13346342364026428,29,turkiye,down_power,5000
0.1450434217413936,25,dolomites,atn,5000
0.09222320351402782,23,dolomites,down_rand,5000
0.1325730842502795,12,tibet,niche,5000
0.1001073140058574,1,meishan,down_link,5000
0.1487554453104393,11,meishan,metaweb,5000
0.08720157519969579,30,tibet,down_link,5000
0.08869017758060528,7,greenland,metaweb,5000
0.08869017758060528,7,turkiye,atn,5000
0.1348638262235657,2,greenland,atn,5000
0.10180120395621034,3,tibet,metaweb,5000
0.06559894078556319,14,tibet,down_link,5000
0.12544313803518975,16,meishan,down_link,5000
0.1379784657764207,19,greenland,niche,5000
0.05359333758391879,10,kashmir,metaweb,5000
0.1217756359853721,20,kashmir,down_power,5000
0.13346342364026428,29,turkiye,down_rand,5000
0.13346342364026428,29,kashmir,down_power,5000
0.10015705237626768,18,tibet,down_niche,5000
0.1450434217413936,25,turkiye,metaweb,5000
0.1348638262235657,2,kashmir,down_power,5000
0.09203848841795143,5,greenland,down_rand,5000
0.1325730842502795,12,turkiye,down_power,5000
0.1450434217413936,25,tibet,atn,5000
0.05820917600388678,13,greenland,metaweb,5000
0.1344119441562362,4,dolomites,niche,5000
0.1488020541003991,21,meishan,down_niche,5000
0.05820917600388678,13,dolomites,atn,5000
0.08720157519969579,30,meishan,down_link,5000
0.1488020541003991,21,greenland,down_power,5000
0.1379784657764207,19,dolomites,down_power,5000
0.12544313803518975,16,greenland,down_rand,5000
0.05820917600388678,13,dolomites,metaweb,5000
0.12227163347290085,26,meishan,niche,5000
0.09669891837584839,17,turkiye,atn,5000
0.1487554453104393,11,greenland,down_rand,5000
0.09631068540997012,28,greenland,atn,5000
0.05359333758391879,10,turkiye,metaweb,5000
0.125585399439624,27,greenland,down_rand,5000
0.08869017758060528,7,greenland,niche,5000
0.1325730842502795,12,tibet,down_niche,5000
0.1217756359853721,20,meishan,down_link,5000
0.09631068540997012,28,greenland,down_rand,5000
0.09222320351402782,23,dolomites,niche,5000
0.09203848841795143,5,tibet,niche,5000
0.1487554453104393,11,kashmir,niche,5000
0.1477553764218023,22,meishan,down_power,5000
0.1344119441562362,4,turkiye,down_power,5000
0.12544313803518975,16,meishan,down_rand,5000
0.12227163347290085,26,kashmir,down_power,5000
0.1379784657764207,19,dolomites,metaweb,5000
0.1488020541003991,21,turkiye,down_power,5000
0.14790019237177113,8,tibet,down_link,5000
0.10464586405049539,9,turkiye,down_rand,5000
0.1477553764218023,22,meishan,metaweb,5000
0.10180120395621034,3,meishan,niche,5000
0.1488020541003991,21,meishan,atn,5000
0.08869017758060528,7,turkiye,down_niche,5000
0.1477553764218023,22,dolomites,atn,5000
0.05820917600388678,13,turkiye,metaweb,5000
0.11875432402855078,15,turkiye,down_niche,5000
0.06559894078556319,14,dolomites,niche,5000
0.1325730842502795,12,greenland,down_power,5000
0.1450434217413936,25,meishan,down_rand,5000
0.1379784657764207,19,greenland,down_link,5000
0.125585399439624,27,meishan,down_niche,5000
0.125585399439624,27,dolomites,down_power,5000
0.09669891837584839,17,greenland,down_link,5000
0.10888507165704364,24,tibet,atn,5000
0.1488020541003991,21,dolomites,down_rand,5000
0.1477553764218023,22,turkiye,down_power,5000
0.09631068540997012,28,kashmir,down_power,5000
0.1001073140058574,1,greenland,down_link,5000
0.1001073140058574,1,tibet,down_power,5000
0.09669891837584839,17,dolomites,down_power,5000
0.09669891837584839,17,dolomites,metaweb,5000
0.12227163347290085,26,turkiye,metaweb,5000
0.08869017758060528,7,turkiye,down_power,5000
0.09203848841795143,5,tibet,atn,5000
0.09631068540997012,28,kashmir,metaweb,5000
0.05359333758391879,10,tibet,atn,5000
0.05820917600388678,13,kashmir,down_power,5000
0.1001073140058574,1,tibet,down_rand,5000
0.12227163347290085,26,kashmir,metaweb,5000
0.08720157519969579,30,tibet,down_power,5000
0.14134530383157667,6,greenland,down_niche,5000
0.09669891837584839,17,turkiye,down_link,5000
0.1217756359853721,20,meishan,atn,5000
0.1344119441562362,4,turkiye,atn,5000
0.13346342364026428,29,greenland,atn,5000
0.09222320351402782,23,meishan,down_power,5000
0.1477553764218023,22,greenland,down_link,5000
0.125585399439624,27,dolomites,atn,5000
0.1217756359853721,20,tibet,niche,5000
0.09669891837584839,17,dolomites,down_link,5000
0.1001073140058574,1,meishan,down_niche,5000
0.1379784657764207,19,greenland,atn,5000
0.1217756359853721,20,turkiye,down_power,5000
0.09669891837584839,17,greenland,atn,5000
0.14790019237177113,8,kashmir,down_power,5000
0.05359333758391879,10,tibet,niche,5000
0.1001073140058574,1,greenland,down_niche,5000
0.09669891837584839,17,greenland,down_rand,5000
0.10180120395621034,3,greenland,atn,5000
0.11875432402855078,15,greenland,metaweb,5000
0.05820917600388678,13,dolomites,down_power,5000
0.09203848841795143,5,meishan,metaweb,5000
0.1001073140058574,1,dolomites,niche,5000
0.11875432402855078,15,dolomites,down_link,5000
0.1488020541003991,21,kashmir,down_niche,5000
0.09222320351402782,23,tibet,down_rand,5000
0.06559894078556319,14,kashmir,metaweb,5000
0.1325730842502795,12,kashmir,down_niche,5000
0.09203848841795143,5,dolomites,down_power,5000
0.09203848841795143,5,meishan,down_rand,5000
0.12227163347290085,26,meishan,metaweb,5000
0.1379784657764207,19,meishan,down_niche,5000
0.125585399439624,27,turkiye,down_niche,5000
0.12544313803518975,16,kashmir,niche,5000
0.09203848841795143,5,tibet,metaweb,5000
0.10888507165704364,24,turkiye,down_link,5000
0.09631068540997012,28,dolomites,down_power,5000
0.12227163347290085,26,dolomites,down_rand,5000
0.1325730842502795,12,turkiye,metaweb,5000
0.1487554453104393,11,dolomites,down_link,5000
0.11875432402855078,15,kashmir,down_power,5000
0.12544313803518975,16,turkiye,down_link,5000
0.12227163347290085,26,tibet,down_power,5000
0.14790019237177113,8,greenland,niche,5000
0.12227163347290085,26,greenland,atn,5000
0.10888507165704364,24,turkiye,niche,5000
0.09203848841795143,5,turkiye,niche,5000
0.1450434217413936,25,dolomites,metaweb,5000
0.10464586405049539,9,turkiye,atn,5000
0.08720157519969579,30,meishan,down_power,5000
0.10180120395621034,3,kashmir,down_rand,5000
0.06559894078556319,14,kashmir,down_rand,5000
0.14134530383157667,6,greenland,down_link,5000
0.14790019237177113,8,meishan,niche,5000
0.06559894078556319,14,dolomites,down_power,5000
0.12544313803518975,16,dolomites,down_niche,5000
0.09203848841795143,5,turkiye,down_niche,5000
0.1477553764218023,22,kashmir,metaweb,5000
0.08869017758060528,7,meishan,down_niche,5000
0.1001073140058574,1,turkiye,metaweb,5000
0.06559894078556319,14,meishan,down_rand,5000
0.1488020541003991,21,greenland,metaweb,5000
0.08720157519969579,30,turkiye,down_rand,5000
0.05820917600388678,13,meishan,down_power,5000
0.13346342364026428,29,kashmir,metaweb,5000
0.1487554453104393,11,turkiye,down_link,5000
0.1450434217413936,25,turkiye,down_niche,5000
0.125585399439624,27,greenland,atn,5000
0.09203848841795143,5,tibet,down_rand,5000
0.10180120395621034,3,kashmir,metaweb,5000
0.10464586405049539,9,tibet,down_link,5000
0.1325730842502795,12,kashmir,metaweb,5000
